Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2100000,1.3933728,99.0,0.11808645,0.1624999988079071,0.1624999988079071,1.0
2110000,1.3933729,99.0,0.12601236,0.2174999976158142,0.2174999976158142,1.0
2120000,1.3927728,99.0,0.109633215,0.2674999976158142,0.2674999976158142,1.0
2130000,1.3927728,99.0,0.1227525,0.235,0.235,1.0
2140000,1.3924457,99.0,0.12019461,0.3225,0.3225,1.0
2150000,1.3924459,99.0,0.11884903,-0.1300000035762787,-0.1300000035762787,1.0
2160000,1.3925785,99.0,0.117954254,0.2575,0.2575,1.0
2170000,1.3925784,99.0,0.11718563,0.3824999976158142,0.3824999976158142,1.0
2180000,1.3898696,99.0,0.10909358,0.2499999988079071,0.2499999988079071,1.0
2190000,1.3898696,99.0,0.13408166,0.36499999642372133,0.36499999642372133,1.0
2200000,1.388544,99.0,0.12157891,0.3999999964237213,0.3999999964237213,1.0
2210000,1.3871759,99.0,0.12955111,0.5449999940395355,0.5449999940395355,1.0
2220000,1.3871758,99.0,0.12883475,0.44999999284744263,0.44999999284744263,1.0
2230000,1.3858976,99.0,0.14950462,0.2724999988079071,0.2724999988079071,1.0
2240000,1.3857692,99.0,0.14623386,0.19999999880790711,0.19999999880790711,1.0
2250000,1.3857691,99.0,0.13508873,0.37499999642372134,0.37499999642372134,1.0
2260000,1.3845618,99.0,0.13123572,0.37499999642372134,0.37499999642372134,1.0
2270000,1.3845617,99.0,0.14115936,0.2999999964237213,0.2999999964237213,1.0
2280000,1.3840158,99.0,0.1393787,0.22499999642372132,0.22499999642372132,1.0
2290000,1.3840158,99.0,0.14678705,0.165,0.165,1.0
2300000,1.385011,99.0,0.1457842,0.1524999988079071,0.1524999988079071,1.0
2310000,1.3850111,99.0,0.15573466,0.5099999964237213,0.5099999964237213,1.0
2320000,1.383605,99.0,0.16770683,0.5724999952316284,0.5724999952316284,1.0
2330000,1.3836052,99.0,0.14056541,0.2424999976158142,0.2424999976158142,1.0
2340000,1.380642,99.0,0.1550821,0.2199999976158142,0.2199999976158142,1.0
2350000,1.380642,99.0,0.16363972,0.3274999976158142,0.3274999976158142,1.0
2360000,None,99.0,0.17627758,0.4849999952316284,0.4849999952316284,1.0
